Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AGG,SPY,AGG,SPY,AGG,SPY,AGG,SPY,AGG,SPY
Date,,,,,,,,,,
2018-01-22,89.03190612792969,251.66639709472656,89.16363750489889,251.66639709472656,89.0072080650724,249.369522073197,89.0977718164143,249.4229624125236,3983200,91322400
2018-01-23,89.24597930908203,252.20057678222656,89.27891215806032,252.4943492462935,89.15541554471642,251.38152948043933,89.1883483936947,251.71091978417996,4775600,97084700
2018-01-24,89.15540313720703,252.1026153564453,89.18010120017891,253.45582147669455,89.04014132247303,250.90967591832242,89.12247029281191,252.85042692205445,2362300,134816100
2018-01-25,89.3859634399414,252.20947265625,89.3859634399414,253.0730219216606,89.07311071177735,251.4082478210691,89.13074164278916,252.97510681854467,9851600,84587300
2018-01-26,89.22126007080078,255.12945556640625,89.33652187422425,255.17398465055763,89.13892482724357,252.79699007979025,89.33652187422425,253.05517182883875,3808000,107743100
2018-01-29,89.06486511230469,253.4379425048828,89.12249603631868,254.99588971155094,88.93313369667291,253.27770302690902,89.03193225839675,254.5507619382172,3974900,90118300
2018-01-30,88.9249038696289,250.8384246826172,89.0154676462019,253.4913689630635,88.85080337911486,250.35767905503138,89.0154676462019,251.58623612083696,3659500,131796400
2018-01-31,88.99899291992188,250.96304321289062,89.08955669124524,252.20939559440293,88.81786537727515,249.87693031576325,89.08132190804335,251.70197056051725,8066500,108364800
2018-02-01,88.72005462646484,250.67823791503906,88.97585520376687,251.99582639376575,88.68705419267415,249.87701305935462,88.90984174540571,250.22422589227475,9678700,90102500
2018-02-02,88.45604705810547,245.220947265625,88.5798207746135,249.47636849140702,88.37353334556437,245.18532942990282,88.4973070620724,249.3428083995609,4779300,173174800
2018-02-05,88.8108901977539,234.96514892578125,88.95941744616486,245.57700740328852,88.29104797601295,234.41319481262303,88.3983152072118,243.44039944300584,5991700,294681800
2018-02-06,88.5550765991211,239.59445190429688,88.75311078911524,240.10190402761958,88.52206985155651,230.30909414714986,88.67059706790046,231.41300220341108,6031400,355026800
2018-02-07,88.35702514648438,238.2947998046875,88.65407952113566,242.47007482472614,88.2910116642525,238.2146528684422,88.64582626200863,239.03370021996324,4115600,167376100
2018-02-08,88.20853424072266,229.35658264160156,88.40656847348073,238.73988542101256,88.10126071412452,229.32096480607842,88.15902096098706,238.5974412473681,4761600,246449500
2018-02-09,88.09300994873047,232.80189514160156,88.34880441732213,234.68032186651462,88.04349667112972,225.1634986345731,88.06000319546146,232.17870520500833,5926100,283565300
2018-02-12,88.11772155761719,236.220458984375,88.2497422125495,237.70719805068268,88.01045438202271,232.94432432345033,88.07646156179314,234.8761640992096,5421400,143736000
2018-02-13,88.14247131347656,236.8080596923828,88.21673804374426,237.3600139808036,88.04345110491671,234.41326924607762,88.11771783518441,235.0008413762054,4256200,81223600
2018-02-14,87.8454360961914,240.00404357910156,88.01046981303178,240.36905169559398,87.7959291288356,235.29458307019615,87.93620306660546,235.30349432157013,4317000,120735700
2018-02-15,87.95269775390625,243.06649780273438,88.0682244961183,243.0754090530921,87.90319078966694,239.2740000590233,87.9279442717866,241.76673216747676,2878900,111200300
2018-02-16,88.1259994506836,243.1377410888672,88.19200664890572,245.10522590820366,88.05173269651799,242.38992949986672,88.16725316264827,242.43445858958052,3648900,160420100
2018-02-20,88.03524780273438,241.61537170410156,88.05174803131523,243.63626936494578,87.91972731648544,240.8141470735902,88.03524780273438,242.1762370959932,2907400,86369700
2018-02-21,87.75466918945312,240.41357421875,88.12599033106893,244.5710808677483,87.68040873836553,240.31565911904218,88.10123055198046,242.0605529255725,3223800,98883700
2018-02-22,87.7629165649414,240.7251434326172,87.92794397544439,243.0843156782755,87.7629165649414,240.04856755383986,87.87018375222914,241.3483333096358,2485400,110511300
2018-02-23,87.9857177734375,244.5621337890625,88.09299127266797,244.56213378906253,87.93621080172692,241.48185669879803,87.96921754799835,241.96260238012871,2398100,92766400
2018-02-26,88.05171203613281,247.40208435058594,88.2497461751191,247.5000266173539,88.03521181429718,245.0518231380205,88.19198595560678,245.64827931683448,4617300,86491400
2018-02-27,87.86194610595703,244.3128204345703,88.14249399264175,248.31008626919578,87.77942609656239,244.25049602657032,88.10948724796246,247.58895428944695,5704700,99099200
2018-02-28,88.10122680664062,241.83795166015625,88.10122680664062,245.87972008162694,87.91144590944518,241.51747265406172,87.95269961538698,245.42568098787888,9614100,121907800
2018-03-01,88.17979431152344,238.32144165039062,88.25422488009566,243.19114100527594,87.97305184555968,236.80799622069966,88.10537005223057,241.6242824115672,7335500,176855100
2018-03-02,88.0392074584961,239.5499725341797,88.11363802411744,240.11974917720585,87.95651173724501,235.7575020317637,88.04747892340492,236.6299351597847,3717300,139083200
2018-03-05,87.98958587646484,242.3187255859375,88.19632832151797,242.9419155061438,87.890347231499,238.24133885454327,88.15497730879586,238.34819237081197,3307200,97307400
2018-03-06,88.00613403320312,242.93295288085938,88.1219093128682,243.38699193152036,87.97305448054459,241.41950749095267,88.03094212037713,243.306845019155,1932100,79213200
2018-03-07,87.98958587646484,242.8439178466797,88.11363260535246,243.20001464766113,87.96477779254306,240.54707038717174,88.08055305703051,240.7429277029782,3448700,87063500
2018-03-08,88.13020324707031,244.0190887451172,88.17981943406794,244.14371041345154,88.0061564702951,242.52346571442015,88.0061564702951,243.52943181719252,2396200,66901200
2018-03-09,87.96478271484375,248.26556396484375,88.03920697077369,248.26556396484375,87.90689507936077,245.12296292105245,88.01439888546372,245.44346905062346,3669400,113625300
2018-03-12,88.0144271850586,247.9539794921875,88.06404337163183,249.19144781484923,87.96481099848536,247.56226485540572,88.0144271850586,248.5593739471333,4149500,71924800
2018-03-13,88.13020324707031,246.35157775878906,88.15501134056913,249.63662372353372,88.03096456379392,245.73729910401892,88.1467398729758,249.12917141421056,2727500,91968900
2018-03-14,88.27906036376953,245.0873565673828,88.36175611396364,247.50885289357774,88.08885445996991,244.52651835914932,88.10539739557751,247.32190682416658,3126400,105895100
2018-03-15,88.28731536865234,244.82029724121094,88.3286600813992,246.25359575875103,88.18807670135564,244.31284501377493,88.26250727914821,245.6037265393341,3045500,83433000
2018-03-16,88.23768615722656,245.0857696533203,88.25422908848894,246.1494190014508,88.15499042875359,245.03214256662943,88.17153336001597,245.35390508677477,2552700,100343700
2018-03-19,88.146728515625,241.76966857910156,88.2707752764173,245.2645124685636,88.09711233502023,240.09822743137104,88.12192042532261,244.32601119353234,2263200,109208400
2018-03-20,88.00613403320312,242.1808624267578,88.08056460400469,242.82441477487495,87.98959741151363,241.49260265277013,88.02267696417216,242.17191548613212,3000700,59757300
2018-03-21,87.99785614013672,241.71600341796875,88.05574377159057,244.2544517525054,87.72495460216344,241.50149510940992,87.92342558010827,242.1361003737311,2994400,78709600
2018-03-22,88.1632308959961,235.6738739013672,88.32035714134456,240.32172828965346,88.06399227115325,235.39676420360612,88.2128470537788,239.4636674802756,3334400,148785900
2018-03-23,88.1632308959961,230.65052795410156,88.23765513267014,236.4514455424877,88.03918419226191,230.4538862175926,88.03918419226191,236.12073609409896,3618700,183534800
2018-03-26,88.13020324707031,236.96092224121094,88.24597855625221,237.24695156813448,88.04750749898055,231.8661578320179,88.18809090166127,234.29735255635208,4546500,141956100
2018-03-27,88.38653564453125,232.92984008789062,88.44442328188791,238.44470232483488,88.16325656023534,231.35670584514887,88.17979318121755,237.90843135777453,4537700,129941400
2018-03-28,88.43617248535156,232.24156188964844,88.56848440253049,234.75322468104997,88.3865499957892,231.12428533434476,88.5271396887222,233.0638894363462,5617200,146452300
2018-03-29,88.69249725341797,235.20904541015625,88.70076871672937,237.09502234305359,88.44440382829865,232.25049939410337,88.44440382829865,233.39458944915773,8300000,111601600
2018-04-02,88.60383605957031,230.1321563720703,88.71987425219697,235.191187877331,88.53752671418158,227.6294541656216,88.60383605957031,234.67275628147306,7280300,186286300
2018-04-03,88.50435638427734,233.08175659179688,88.57895596554414,233.5644277024605,88.47120171744834,229.56904564016983,88.53751105110635,231.3835016791771,9916100,119956900
2018-04-04,88.5374984741211,235.5754852294922,88.62867221404787,236.2905311934169,88.51263405843292,229.3544980561309,88.6038077983597,229.48856576470988,6200900,123715300
2018-04-05,88.41320037841797,237.4346466064453,88.487799974659,238.32846769330482,88.38004570493388,236.25479622524958,88.44635505190205,237.3541787046437,2592500,82652600
2018-04-06,88.61212921142578,232.14321899414062,88.67014830963971,236.96090057655272,88.51266519008442,230.6058455990567,88.59554871273184,235.4503680008432,2814800,179521200
2018-04-09,88.6867446899414,233.28738403320312,88.6867446899414,236.71965491582225,88.5043971002968,232.33993553693526,88.54584203380112,233.61809358490325,3746500,105442900
2018-04-10,88.62042236328125,236.99671936035156,88.67844146753545,237.79223343433904,88.54582908221504,235.0571423563414,88.64528679030333,236.21015222835655,2941900,103529000
2018-04-11,88.69499969482422,235.75430297851562,88.73643828825223,237.43469130249815,88.62869035701159,235.42359347848375,88.72815436373054,235.49508717689878,8598800,91140200
2018-04-12,88.4960708618164,237.69384765625,88.62868953621347,238.6502428163251,88.48778693737142,236.91622763390612,88.61211536371705,237.09500277163735,3899000,68890500
2018-04-13,88.52096557617188,236.99671936035156,88.55411393014079,239.13296542462265,88.41321129314434,235.97777723191234,88.42979179373697,239.01676428776946,2764800,85079200
2018-04-16,88.5374984741211,238.9452362060547,88.55407264337815,239.7228836502115,88.36344124069868,237.81903991621982,88.38830565638685,238.65028717895208,3860800,63405300
2018-04-17,88.5624008178711,241.5015411376953,88.59555549418934,242.109332979287,88.47951728887945,240.2144364865265,88.52924614155286,240.73284075676477,2363000,64682000
2018-04-18,88.3137435913086,241.6803741455078,88.47951063682923,242.49372759096926,88.30545334195033,241.21556957408575,88.47122038747096,241.9485096465101,2231700,57303900
2018-04-19,88.09821319580078,240.3395538330078,88.18109669205154,241.22442793865213,88.05676828587269,239.29377120858436,88.13965178212345,241.01883927853373,10985100,77655900
2018-04-20,87.85787963867188,238.30165100097656,88.05680136913038,240.49152379639426,87.85787963867188,237.40782982362364,87.98220809156136,240.26806850205602,2766000,99953100
2018-04-23,87.81641387939453,238.2659149169922,87.86614904291572,239.44576540339585,87.77497528733423,237.17545200269618,87.84128462295827,238.8826537041006,2620800,65558000
2018-04-24,87.70039367675781,235.05709838867188,87.79156745102402,239.52620418699988,87.67552925170477,233.53759150633752,87.7335483513644,239.30274889708346,3442300,112885500
2018-04-25,87.58436584472656,235.63815307617188,87.64238495125386,236.08506380088417,87.52634673819927,233.1533305378621,87.6258107737925,234.99460054149552,3785000,103840900
2018-04-26,87.73353576660156,238.03347778320312,87.7749806848167,238.87367173875825,87.65894250214232,236.22796911129385,87.71696159347951,236.67487962904644,4870300,67731900
2018-04-27,87.84127807617188,238.25697326660156,87.89100691238049,238.95415270090908,87.80812341083086,237.30952499119024,87.82469758169846,238.6502567708015,3806400,57053600
2018-04-30,87.85787963867188,236.42471313476562,87.95734366570503,239.44583390641856,87.84958938885049,236.35319214571516,87.86616988849325,238.8827220460227,4692600,82182300
2018-05-01,87.78309631347656,236.8446807861328,87.88278603471845,236.95193493379617,87.72494556057465,234.2793917940165,87.83294434307587,235.85252536574632,3027000,74203400
2018-05-02,87.78309631347656,235.2537384033203,87.87447697345911,237.47039740553092,87.74156368309332,234.8604549137816,87.80801715929786,236.648097219955,2560800,86368900
2018-05-03,87.88280487060547,234.7353515625,88.01571818945852,235.39677061302325,87.87449580756525,231.54440289175142,87.90772572176805,234.4135889791953,4499200,136311500
2018-05-04,87.94093322753906,237.7743377685547,87.99908397808687,238.4625976425238,87.81632266552045,233.42143230374828,87.99077491716392,233.75214182784472,2317100,91222100
2018-05-07,87.8993911743164,238.5787811279297,87.95754192282227,239.56196268555576,87.86616126974788,237.8547608170855,87.95754192282227,238.55196758139917,1533400,55304900
2018-05-08,87.79974365234375,238.5787811279297,87.84958536057171,238.94522383809363,87.72497475204297,236.99670005084857,87.77482279822976,238.20336419924232,2591700,67499200
2018-05-09,87.70004272460938,240.8848419189453,87.75819348945298,241.2155514377375,87.65850374773908,238.73072929864367,87.69173366164371,239.2580805958071,2507500,59666100
2018-05-10,87.8993911743164,243.13723754882812,87.9077002349476,243.46797431190714,87.79970779856704,241.52837026965904,87.84954948644173,241.63562445130248,2096700,72063900
2018-05-11,87.94093322753906,243.87911987304688,87.97416313327444,244.1472553221409,87.85786163217881,242.74394949161274,87.97416313327444,243.26238106287227,2034100,59871500
2018-05-14,87.85787963867188,243.99542236328125,87.93264218843177,244.9786042699358,87.84126151342006,243.44123007614607,87.88280048859184,244.31718503587302,2183500,54790600
2018-05-15,87.46739196777344,242.31495666503906,87.6335351087379,242.77078697344325,87.3843203972912,241.35856134020702,87.6335351087379,242.7529203674948,2166400,87036100
2018-05-16,87.36773681640625,243.3339080810547,87.57541899368474,243.79871262614964,87.35112503092508,242.32388562238242,87.52557729928417,242.35072644822594,2477500,53942600
2018-05-17,87.25141906738281,243.12828063964844,87.40095046071502,244.2187434480701,87.22649822482009,242.34171372508138,87.38433867832518,243.06570661752272,2789000,56536400
2018-05-18,87.47576141357422,242.52049255371094,87.4923732039565,243.14617830038242,87.35945986702143,242.16296953158073,87.35945986702143,242.77970833759005,2151100,64368000
2018-05-21,87.48404693603516,244.3439178466797,87.53389497329725,244.88916300919496,87.42589617419411,243.6288717368105,87.45912608638295,244.02215528041674,1952200,58025900
2018-05-22,87.48404693603516,243.66458129882812,87.53389497329725,245.13046114222462,87.45912608638295,243.33387182317983,87.49235599857178,244.87124535972,2246400,52966400
2018-05-23,87.7249984741211,244.33493041992188,87.76653746751634,244.36177123992366,87.62531503070934,242.2165787112443,87.64192682529112,242.3774872449745,6061900,64694200
2018-05-24,87.9658203125,243.83436584472656,88.02397104073052,244.20978267896635,87.90766958426948,242.0288571856287,87.90766958426948,243.9327003421061,2903300,76043800
2018-05-25,88.15692138671875,243.2534637451172,88.20676307461405,243.88806923675972,88.08215251691954,242.74397905253608,88.14030326544948,243.2534637451172,2508100,56374800
2018-05-29,88.73841094970703,240.45579528808594,88.88794232114866,242.3775328967583,88.32304673325307,239.32959900339202,88.36458569008045,241.60883239783712,3494200,115908600
2018-05-30,88.51415252685547,243.66458129882812,88.6138359224538,244.11149189343564,88.38954194440005,241.7071379895245,88.50584346456978,241.77863168266822,3158200,69678400
2018-05-31,88.43936157226562,242.17198181152344,88.61381380898587,243.55739412504138,88.38121082669221,241.56418978219074,88.48920325762685,243.25349811037503,5157400,93519900
2018-06-01,88.33027648925781,244.5495147705078,88.37190647987168,244.8534107412683,88.18872308610533,243.41434425447082,88.2220245374708,243.48586523421537,6206800,71258400
2018-06-04,88.12211608886719,245.71144104003906,88.27199804591424,245.97065682421078,88.08880828143288,245.13940965943658,88.263669505852,245.38073156226383,4288100,45385200
2018-06-05,88.18875122070312,245.8902587890625,88.29699685420935,246.2745954229391,88.13878632208663,245.0679311452387,88.25536049749829,245.84555135521413,1848300,51135000
2018-06-06,87.9889144897461,247.94598388671875,88.05553012704779,248.0532380613665,87.9139766623943,245.88125919297858,88.02222230839693,246.50694491476645,2705800,62732200
2018-06-07,88.180419921875,247.91917419433594,88.36360972117058,248.73255473439278,87.94727157834096,246.99853947796524,87.96392230881516,248.4376057495296,2724800,72969400
2018-06-08,88.05550384521484,248.65211486816406,88.18040653967175,248.7057419564862,88.04717530483374,247.28456956143432,88.05550384521484,247.45439776687363,3416800,72139700
2018-06-11,87.96392059326172,248.98280334472656,88.04718694964052,249.70679625328708,87.90563350851498,248.75934806980652,87.97224913474433,248.87554917712578,4330800,58892500
2018-06-12,87.9889144897461,249.30462646484375,88.00557157547993,249.6710691607332,87.89731957666045,248.65212715500516,87.89731957666045,249.4029337058729,3546500,72329000
2018-06-13,87.90564727783203,248.50912475585938,88.05552928391732,249.80517649860923,87.74743672895956,248.30353604547707,87.99724219004064,249.54596069460723,3627200,79070600
2018-06-14,88.13046264648438,249.1348419189453,88.147119731215,249.6711129226626,88.00556627508698,248.53596959510946,88.05552482364594,249.38511081310128,4689600,77097600
2018-06-15,88.16374206542969,248.8170166015625,88.33860328187939,249.15819828369547,88.14709133887875,247.21887140611045,88.27199402286122,248.34116515010066,2361800,120041600
2018-06-18,88.180419921875,248.30517578125,88.20539919399424,248.4308857978798,88.09715356387227,246.85967498845994,88.20539919399424,247.34448602469521,2359300,52917600
2018-06-19,88.27198028564453,247.35353088378906,88.35524661106983,247.57798962324804,88.24700102329828,245.5847949208624,88.30528808637733,246.00677844703523,2184200,97531500
2018-06-20,88.10548400878906,247.77545166015625,88.31365309971075,248.44882770799884,88.08883327675458,247.434270078624,88.31365309971075,248.04479111939668,2403700,53785500
2018-06-21,88.13046264648438,246.22219848632812,88.23038609641874,247.78444961750552,88.10548337220489,245.71941320725162,88.16377046312917,247.76647538627532,2895500,71061400
2018-06-22,88.2137222290039,246.67108154296875,88.2137222290039,247.6138243598465,88.09714806451389,246.44662288177008,88.11379879394867,247.49710147206497,1846000,54898500
2018-06-25,88.16374206542969,243.31320190429688,88.29697328909484,245.66552441697775,88.14709133887875,241.60732146683475,88.22202913757958,245.50392074810816,5522900,137854200
2018-06-26,88.3053207397461,243.85194396972656,88.3053207397461,244.713857729868,88.21372584206446,243.1246999533971,88.25535584376426,243.8878650346579,2665200,68547400
2018-06-27,88.46351623535156,241.8318328857422,88.52180331426786,245.89003672101367,88.3969069686009,241.67918889868992,88.4551940475172,244.4445357012813,3001300,105110700
2018-06-28,88.45520782470703,243.21449279785156,88.50516637075502,243.98661760786092,88.39692073671233,241.05966726348765,88.49683782880831,241.77795157485724,1798900,76650500
2018-06-29,88.5301513671875,243.56463623046875,88.6134177335893,245.70148755057133,88.4718642754246,243.44791331638405,88.51350063503376,244.31881421407934,7117300,97592500
2018-07-02,88.44585418701172,244.0853729248047,88.56267998050812,244.247004024098,88.44585418701172,241.7330499655693,88.53764679140578,241.97548291463647,7159900,63554800
2018-07-03,88.62942504882812,243.22341918945312,88.62942504882812,245.09093074339435,88.47921957200052,242.79247606142135,88.47921957200052,244.99215467672633,2425100,42187100
2018-07-05,88.71289825439453,245.2076416015625,88.7379314471011,245.270496611585,88.62945215652955,243.27730232035296,88.63779867627481,244.36370212305212,2739900,56925900
2018-07-06,88.80463409423828,247.2816925048828,88.82966727093975,247.65876780726933,88.72118804972503,244.8485402739187,88.79629394635454,245.23463009268983,2598700,66493700
2018-07-09,88.72124481201172,249.50828552246094,88.73793148498017,249.56215341849924,88.66283190682839,248.2513222819945,88.69621161929446,248.29620306211186,1926000,50550400
2018-07-10,88.65447235107422,250.40611267089844,88.70454509567507,250.5048887437794,88.61275249152311,249.66988158121438,88.68785205863203,249.9661824001144,2489700,51966800
2018-07-11,88.6878433227539,248.5745086669922,88.7462562135943,249.6339744656792,88.6377769496129,248.26924814863878,88.72956954472316,248.83488840901828,5385000,77054700
2018-07-12,88.7963638305664,250.82810974121094,88.804703985014,250.88197763853057,88.67119148202126,249.23895197079327,88.67119148202126,249.84947307357862,2145800,60124700
2018-07-13,88.8797607421875,251.0256805419922,88.88810089201849,251.33094114937686,88.82134786073769,250.1907005806386,88.82134786073769,250.64860519159026,2126900,48216000
2018-07-16,88.7796401977539,250.80116271972656,88.78798671585564,251.21415904423137,88.65446789233945,250.3522453322996,88.74626049187485,251.07052959202846,2116500,48201000
2018-07-17,88.74629211425781,251.81570434570312,88.82973822542527,252.2107538134334,88.69622572086337,249.9661670193938,88.78801835310664,250.02003491047145,2964100,52315500
2018-07-18,88.72124481201172,252.3453826904297,88.77965771719505,252.45311845514428,88.67951857979683,251.44754811815895,88.75462452447779,251.8964654042943,1760900,44593500
2018-07-19,88.85472869873047,251.393798828125,88.91314158092912,252.05818795710803,88.71286338493947,250.90896025845515,88.73789656780652,251.67212548484758,2163200,61412100
2018-07-20,88.67950439453125,251.1064910888672,88.82136974145142,251.82477554263272,88.62109149869171,250.9448873616763,88.77129699749742,251.18729295246263,2920200,82337700
2018-07-23,88.37075805664062,251.5732879638672,88.6127561715888,251.7797724041611,88.36241153777249,250.5497432781429,88.59606313385251,250.89991195475594,1848500,47047600
2018-07-24,88.49592590332031,252.8391876220703,88.51261257368519,253.69214144882102,88.37075359273503,251.9593272531458,88.38744026309992,253.000818673275,3590200,68026900
2018-07-25,88.5042953491211,254.9940948486328,88.59608798283071,255.31730225585133,88.41250271541148,252.54299574490744,88.55436810984561,252.5878765293279,3318300,78882900
2018-07-26,88.4542007446289,254.39251708984375,88.57937305672412,255.08384004407264,88.41247451842108,254.16805838265645,88.5376468305163,254.26683446168602,2245000,57919500
2018-07-27,88.52093505859375,252.66871643066406,88.5876944549844,254.82351476884924,88.48755536039843,251.7349604375431,88.56265490644307,254.72473867931606,2637400,76768700
2018-07-30,88.4291763305664,251.3488006591797,88.49593575251232,252.9110240544243,88.3791099473714,250.81905414725918,88.4041431389689,252.74942040658593,5518200,63742500
2018-07-31,88.5042953491211,252.58782958984375,88.60443450403984,253.20733773829963,88.49595519444225,251.73490304613378,88.54602158863648,252.12096539959433,5928100,68570500
2018-08-01,88.41307830810547,252.1658935546875,88.46326982691032,253.30616139856951,88.25415657984135,251.51049162212172,88.28761546516797,252.79438893634276,4534100,53853300
2018-08-02,88.44654846191406,253.5395965576172,88.46328109752412,253.71015997142848,88.37127074656085,250.63958012690225,88.46328109752412,250.84609200640355,3671900,63426400
2018-08-03,88.63894653320312,254.6259765625,88.64731285205127,254.67984446313298,88.50511095815871,253.48570873302774,88.50511095815871,253.6652866683017,2542900,53935400
2018-08-06,88.69745635986328,255.55966186523438,88.7560078010484,255.87388206548889,88.66399748181057,254.26677780792633,88.68909004494299,254.6618272365337,4120000,39400900
2018-08-07,88.53858184814453,256.4036560058594,88.63895854302802,256.7897458025152,88.52185558981344,256.0983954548309,88.63895854302802,256.23309259771355,2532800,43196600
2018-08-08,88.53858184814453,256.2958984375,88.58877338640244,256.6999350323342,88.49676301150065,255.8290342343683,88.52185558981344,256.2330708292025,1937500,42114600
2018-08-09,88.6640396118164,255.9457550048828,88.69749850576758,256.75380078808405,88.6054881428097,255.8110852743062,88.6389470367609,256.35875131189823,2386400,35717000
2018-08-10,88.85641479492188,254.23085021972656,88.96515139952402,255.038895884851,88.75603812646791,253.51256609537552,88.75603812646791,254.49122992728743,4136300,77076000
2018-08-13,88.90657806396484,253.27919006347656,88.91494437968524,255.12872746824326,88.78947517039559,252.98288925023923,88.797841486116,254.5092192948295,2786300,65732900
2018-08-14,88.82295989990234,254.89527893066406,88.94006282754955,255.13771184793913,88.79786732706808,253.6203689350935,88.91497025471529,254.01541841534575,6087400,43842000
2018-08-15,88.94842529296875,252.99179077148438,89.03207571363583,253.67415372287286,88.87314757232572,251.5373033432999,88.90660646426633,253.5304969225946,4652700,102925400
2018-08-16,88.99864959716797,255.03897094726562,89.01537585848249,255.9188589836604,88.86481398011797,254.4104755784485,88.98191695421998,254.44639664517268,2658200,69967900
2018-08-17,89.04881286621094,255.93673706054688,89.12409697769804,256.38565437488865,88.9818950741406,254.41939434609264,89.02372028959253,254.83239060336032,2071100,65618500
2018-08-20,89.22444152832031,256.4844665527344,89.23280784532203,256.75380601937525,89.10733861681652,255.93677310424152,89.1575237555667,256.3946775972733,2355500,39807500
2018-08-21,89.149169921875,257.08599853515625,89.18262881054184,257.9568993369797,89.09061846211563,256.52035825977975,89.149169921875,257.0051966957799,2835000,67272000
2018-08-22,89.22444152832031,256.9334716796875,89.25790041469712,257.4631910781556,89.14079750319333,256.4037248814678,89.21608159294865,256.67309183984673,2190000,44993300
2018-08-23,89.17424011230469,256.5921936035156,89.25788412216386,257.6246980568097,89.17424011230469,256.26895885480906,89.22442524189441,256.7537972779983,1568600,49204900
2018-08-24,89.27466583251953,258.136474609375,89.27466583251953,258.2801314556016,89.0739124405372,257.12191697022223,89.08227876061123,257.17578486258947,3649700,57487400
2018-08-27,89.15753173828125,260.174560546875,89.21608958090617,260.28229633614114,89.1324391666595,259.1869368123638,89.15753173828125,259.348540496263,3233500,57072400
2018-08-28,88.99024963378906,260.3002624511719,89.07389367200774,260.74917982561186,88.96515706048656,259.8333708459194,89.04043478039407,260.6414166399629,2558100,46943500
2018-08-29,88.97350311279297,261.700927734375,89.00696199678553,261.93434617763404,88.90658534480784,260.273373524698,88.98186304756891,260.5157790849178,2792400,61485500
2018-08-30,89.01529693603516,260.6414489746094,89.08221468522976,261.5931517345091,88.98183806143786,260.0399149620903,89.05712212468875,261.21607643705585,2803200,61229500
2018-08-31,89.00699615478516,260.65045166015625,89.16591793770186,261.0993691171025,89.00699615478516,259.73466991189485,89.14919168010138,260.2284681546369,3308700,66140800
2018-09-04,88.90803527832031,260.2015075683594,88.95833646155009,260.5606360172057,88.84097769330262,259.18694983555383,88.87450328802487,260.22844151702924,3164000,57594400
2018-09-05,88.86611938476562,259.50115966796875,88.92479876512402,260.0488530773949,88.82420280069272,258.47764236799816,88.8996513729094,259.84234123453905,2788300,72452400
2018-09-06,89.01707458496094,258.7200927734375,89.08413221422764,259.91420106393946,88.93324135611707,257.67860106305295,88.93324135611707,259.60894050395956,2248500,65909900
2018-09-07,88.6984634399414,258.2173156738281,88.80744400521145,259.2049395168276,88.6984634399414,257.4182294827548,88.79067481259771,257.66066243497727,2571600,73524800
2018-09-10,88.78234100341797,258.6661682128906,88.81586661426223,259.5101349760914,88.73203979599901,258.4686434938492,88.73203979599901,259.2407681411772,3305700,50210900
2018-09-11,88.63142395019531,259.5191345214844,88.72362894610208,259.96805191550163,88.6062701561396,257.6606373340578,88.67333414913942,258.01077865352477,4919000,50530500
